"2025-12-12T20:26:10.000Z","https://twitter.com/AbdllahAlneaimi/statuses/1999576534064202070","ar","ae",170923,"twitter","/KO4nfASSBi ; بطولة كأس العرب تبدأ غدا بالنسبة للخضر .. ما حدث في مواجهتَي [المغرب/سوريا] و[السعودية/فلسطين] في ربع نهائي كأس العرب يفرض على","Neutral",56,"عبدالله النعيمي","@abdllahalneaimi",
"2025-11-28T02:46:13.000Z","https://twitter.com/_90TM/statuses/1994236357149958526","ar","zz",161652,"twitter","🎟️ أسعار تذاكر مباريات كأس العرب 2025 في قطر 📍 التذاكر متاحة عبر الموقع: https://t.co/yA0buo2BTu https://t.co/kEOBjbe5v4","Neutral",55,"كأس العرب FIFA ™","@_90tm",
"2025-11-15T15:24:09.000Z","https://twitter.com/sahil_e_/statuses/1989716054516400131","en","za",20453,"twitter","U17 World Cup at the Round of 32 phase after losing 3-0 to Japan. 🇿🇦 The South Africans held on well in the 1st half, but the flood gates","Neutral",55,"Sahil Ebrahim","@sahil_e_",
"2025-12-25T21:20:39.000Z","https://twitter.com/surenewsKSA/statuses/2004301288490590501","ar","sa",710679,"twitter","بعض التوضيحات بعد الخروج من كأس العرب ، لكن لا شيء⁉️.. إلغاء رابط الدوري الدرجة الثانية لأسباب اقتصادية.. استضافة جدة للأدوار النهائية لنخبة","Neutral",54,"نيوز","@surenewsksa",
"2025-12-19T01:13:32.000Z","https://twitter.com/hagg_8/statuses/2001823180625965562","ar","jo",3451,"twitter","لا تكذبوا على #النشامى هنا كان مدرب المغرب يريد تنظيم دخولهم للمنصة كما يفعل الشخص الموجود على يسارهم لم يتوقعوا أنه يريد مصافحتهم مكان","Negative",54,"(الضَّاري..)","@hagg_8",
"2025-12-12T16:31:20.000Z","https://twitter.com/mohammedawaad/statuses/1999517436106944553","ar","ae",1366451,"twitter","تنظيم دفاع الأردن صمد بقوة ونجاح .. جعل خيارات العراق الهجومية محدودة بالعرضيات باستثناء كرة أو كرتين في النهاية انتصر النشامى .. وواصلوا","Positive",54,"محمد عواد","@mohammedawaad",
"2025-12-14T20:55:47.000Z","https://twitter.com/SBA_sport/statuses/2000308763819958559","ar","sa",710884,"twitter","محمد الدعيع يستذكر إحدى مواقف كأس العرب 1998 مع يوسف الثنيان #دورينا_غير  #قناة_السعودية https://t.co/C3o2jdelFh","Neutral",53,"#دورينا_غير","@sba_sport",
"2025-12-08T15:01:32.000Z","https://twitter.com/OLYAN15K/statuses/1998045283046113594","ar","zz",506440,"twitter","انك راح تقطع مسافات للوصول الى مقعدك لكن راح تكون تجربة ممتعة وعندي لكم 3 نصائح عشان تعيش تجربة متكاملة وممتعة😍🇸🇦 • الحضور المبكر •","Positive",53,"KHALID ALOLYAN 🇸🇦🐪","@olyan15k",
"2025-12-01T00:39:53.000Z","https://twitter.com/onlyfourlando/statuses/1995291728551784451","en","zz",1230,"twitter","same approach next year is something you’d sign up to, having been through this experience?"" Oscar: “I don’t think there’s really been too","Neutral",53,"joy ⁴","@onlyfourlando",
"2025-12-15T19:50:11.000Z","https://twitter.com/Bbebo_55/statuses/2000654640988422196","ar","eg",18404,"twitter","بـأن النهائي في كأس العرب بين مدربين مغربيين؟ جمال السلامي (مدرب الأردن) طارق السكتيوي وليد الركراكي محمد وهبي نبيل بهاء حسين عموته نجاح آخر","Neutral",51,"Bebo","@bbebo_55",
"2026-01-01T22:16:32.000Z","https://twitter.com/Shakespear2030/statuses/2006852064526139868","ar","sa",2587,"twitter","التهديد بنشر صور خاصة لأفراد أُسر الخصوم السياسيين، صُوّرت لهم في فنادق #ابوظبي أثناء زيارات دُعي الفرقاء إليها بذريعة المباحثات أو حضور","Negative",49,"خالد آل جميح 🇸🇦","@shakespear2030",
"2025-12-18T18:58:30.000Z","https://twitter.com/HaithamAlQasimi/statuses/2001728797562011658","ar","ae",377531,"twitter","انتهت بطولة كأس العرب المقامة في دولة قطر 🇶🇦 .. انتهت ولم تنتهي ذكرياتها ولا تداعياتها على المنتخبات المشاركة .. فحُقّ لمن نال شرف حمل","Positive",49,"هيثم بن صقر بن سلطان القاسمي","@haithamalqasimi",
"2025-12-12T19:06:20.000Z","https://twitter.com/bt3/statuses/1999556441305227585","ar","zz",1332080,"twitter",".. عدد السلبيات فيها بسيط جدًا مقارنة بحجم الايجابيات مليون مشجع في المباريات؛ تنظيم خيالي من قطر مباريات ممتعة؛ مشاهد جميلة بين كل المشجعين","Positive",49,"عمرو","@bt3",
"2025-11-29T18:00:36.000Z","https://twitter.com/Razedcom/statuses/1994828857682104565","en","zz",23677,"twitter","the Top 3 finishers at the Qatar Grand Prix in the exact order. Get it right and you’ll win a $250 Free Bet 💸 One entry per person – choose","Neutral",49,"Razed","@razedcom",
"2025-10-23T01:41:24.000Z","https://twitter.com/_90TM/statuses/1981174082944258252","ar","us",145735,"twitter","🚨🚨🚨 رسمياً : تذاكر مباراة السعودية والمغرب في كأس العرب FIFA 2025 يوم 8 ديسمبر 2025 في استاد لوسيل "" قد نفدت بالكامل""🤯🤯 تم طرح الدفعة","Neutral",49,"كأس العرب FIFA ™","@_90tm",
"2025-12-10T18:48:00.000Z","https://twitter.com/surenewsKSA/statuses/1998827054410969214","ar","sa",711197,"twitter","مسؤول في الفيفا يثني على التنظيم السعودي: ✅ طريقة توزيع تذاكر المنتخب السعودي في كأس العرب 2025 تُعتبر الأكثر نجاحًا حسب تقييم الفيفا. ✅","Neutral",48,"نيوز","@surenewsksa",
"2025-12-04T22:21:58.000Z","https://twitter.com/Shasha_Sports/statuses/1996706574329668029","ar","zz",1034926,"twitter","دراج متواجد = المتعة مضمونة استمتع بلقاء السعودية مع جزر القمر في كأس العرب على شاشا يمكنكم مشاهدة المباريات مجاناً وبدون تسجيل دخول","Neutral",48,"شاشا سبورت","@shasha_sports",
"2025-12-12T09:52:00.000Z","https://twitter.com/FIFAWorldCup/statuses/1999416938955419672","en","zz",12616024,"twitter","Two more Semi-final tickets up for grabs 🎟️🎟️  #fifarabcup ","Neutral",47,"FIFA World Cup","@fifaworldcup",
"2025-11-29T11:05:11.000Z","https://twitter.com/hilalstuff/statuses/1994724313384260054","ar","zz",2939435,"twitter","🚨 رسمياً: 🎟️ تذاكر المنتخب السعودي ضد عمان في كأس العرب مجاناً دعمًا للصقور الخضر 🇸🇦 🇴🇲 • الشروط: إبراز الهوية الوطنية أو جواز السفر","Neutral",47,"أخبار الهلال","@hilalstuff",

